timestamp,open,high,low,close,volume
2022-11-25,10.2200,10.2200,10.2200,10.2200,6490
2022-11-23,10.2000,10.2199,10.2000,10.2199,2405
2022-11-22,10.2000,10.2100,10.2000,10.2100,122485
2022-11-21,10.1750,10.1900,10.1700,10.1900,5711
2022-11-18,10.1800,10.1800,10.1700,10.1700,10901
2022-11-17,10.1800,10.1800,10.1800,10.1800,0
2022-11-16,10.1600,10.1800,10.1600,10.1800,1100
2022-11-15,10.1400,10.1600,10.1400,10.1600,11304
2022-11-14,10.0700,10.0700,10.0700,10.0700,100
2022-11-11,10.1200,10.1200,10.1200,10.1200,0
2022-11-10,10.1200,10.1200,10.1200,10.1200,0
2022-11-09,10.1200,10.1200,10.1200,10.1200,200
2022-11-08,10.1200,10.1200,10.1200,10.1200,1
2022-11-07,10.1200,10.1200,10.1200,10.1200,7
2022-11-04,10.1200,10.1200,10.1200,10.1200,1003
2022-11-03,10.1100,10.1200,10.1100,10.1200,753
2022-11-02,10.1000,10.1000,10.1000,10.1000,2
2022-11-01,10.1000,10.1000,10.1000,10.1000,0
2022-10-31,10.1000,10.1000,10.1000,10.1000,0
2022-10-28,10.0900,10.1000,10.0900,10.1000,863
2022-10-27,10.0900,10.0900,10.0900,10.0900,105
2022-10-26,10.0700,10.0900,10.0700,10.0900,3262
2022-10-25,10.0700,10.0700,10.0700,10.0700,7712
2022-10-24,10.0700,10.0700,10.0700,10.0700,104
2022-10-21,10.0700,10.0700,10.0700,10.0700,100
2022-10-20,10.0700,10.0700,10.0700,10.0700,0
2022-10-19,10.0700,10.0700,10.0700,10.0700,100
2022-10-18,10.0700,10.0700,10.0700,10.0700,1
2022-10-17,10.0700,10.0700,10.0700,10.0700,0
2022-10-14,10.0700,10.0700,10.0700,10.0700,100
2022-10-13,10.0700,10.0700,10.0700,10.0700,100
2022-10-12,10.0700,10.0700,10.0700,10.0700,111
2022-10-11,10.0700,10.0700,10.0700,10.0700,0
2022-10-10,10.0700,10.0700,10.0700,10.0700,49
2022-10-07,10.0700,10.0700,10.0700,10.0700,4
2022-10-06,10.0700,10.0700,10.0700,10.0700,1
2022-10-05,10.0700,10.0700,10.0700,10.0700,0
2022-10-04,10.0700,10.0700,10.0700,10.0700,4512
2022-10-03,10.0754,10.0754,10.0754,10.0754,5
2022-09-30,10.0754,10.0754,10.0754,10.0754,20700
2022-09-29,10.0754,10.0754,10.0754,10.0754,2
2022-09-28,10.0754,10.0754,10.0754,10.0754,1504
2022-09-27,10.0700,10.0700,10.0700,10.0700,44
2022-09-26,10.0700,10.0700,10.0700,10.0700,300
2022-09-23,10.0899,10.0899,10.0899,10.0899,1
